GenID	rpfCGH_mean	Void_mean	theta	prob	log2FC
1185660.4.peg.2405	182	441	-1.11779573460862	0.994804626920962	-1.27684020535882
1185660.4.peg.2406	4589.5	88950	-4.24822561250698	1	-4.27658571162359
1185660.4.peg.2408	378.5	481.5	-0.351710853701439	0.934437909994423	-0.347242497857728
1185660.4.peg.241	13.5	12	0.097554278134609	0.60312872299892	0.169925001442312
1185660.4.peg.2410	275	286	-0.0447504071363556	0.293847379570756	-0.0565835283663674
1185660.4.peg.242	8	10	-0.218524202786079	0.891803983422654	-0.321928094887362
1185660.4.peg.2423	230	337	-0.421213482047452	0.95322884812261	-0.551114730237483
1185660.4.peg.2424	426.5	427	-0.00105533869546128	0.00494596210996889	-0.0016903283022002
1185660.4.peg.2440	5.5	11.5	-0.558378136982055	0.970742527991961	-1.06413033741972
1185660.4.peg.2464	6.5	6.5	0	0.00340268836392943	0
1185660.4.peg.2465	9	10.5	-0.124190198603879	0.756591389252972	-0.222392421336448
1185660.4.peg.2487	398.5	249	0.687312391170472	0.922295352206166	0.678433981922391
1185660.4.peg.2496	69	211	-0.956340379249035	0.989855995943066	-1.61257473192902
1185660.4.peg.2497	122.5	336.5	-1.03961964700555	0.996553552698885	-1.45782475560775
1185660.4.peg.2498	70.5	198.5	-0.898957548148399	0.985505952528094	-1.49344384474416
1185660.4.peg.2499	22	58.5	-0.66635297022648	0.979559731656161	-1.41093310094611
1185660.4.peg.2500	62.5	167.5	-0.882328538491287	0.983369468430839	-1.42223300068305
1185660.4.peg.2501	79	207	-0.876789303910866	0.983283197654859	-1.38970620932222
1185660.4.peg.2502	21.5	64	-0.708173035968503	0.979720368535239	-1.5737352452979
1185660.4.peg.2503	37	79.5	-0.575705666853995	0.9716757550327	-1.10342958965541
1185660.4.peg.2504	79	208	-0.930955146371562	0.987202558028786	-1.39665896996399
1185660.4.peg.2505	129.5	374.5	-1.11996429945943	0.994581879082375	-1.5320136207722
1185660.4.peg.2506	190.5	356	-0.759699313886995	0.982275216426698	-0.902086243473076
1185660.4.peg.2507	318	557	-1.21157026811162	0.997203009443761	-0.808650562055676
1185660.4.peg.2510	104	138.5	-0.236782155025153	0.900492825690573	-0.413302447908096
1185660.4.peg.2511	284.5	315.5	-0.108935929444999	0.708860293441762	-0.149211352675967
1185660.4.peg.2513	2457.5	4817.5	-0.754762496551077	0.981775439125923	-0.97109324995514
1185660.4.peg.2514	5517.5	32175.5	-1.9884862549106	0.999999999998844	-2.54387593815761
1185660.4.peg.2516	160.5	171.5	-0.0811942596502585	0.570502338322046	-0.0956352790505093
1185660.4.peg.2522	3	6.5	-0.52199714638587	0.968350094260404	-1.11547721741994
1185660.4.peg.2526	6.5	19	-0.654891490502086	0.978468072378728	-1.54748779530249
1185660.4.peg.2559	133	133.5	-0.00360031781969873	0.0106214234056928	-0.00541349618636435
1185660.4.peg.256	42.5	166	-1.11806272913286	0.994778513607021	-1.96564849520922
1185660.4.peg.2561	412.5	348.5	0.276722365247393	0.864032715253142	0.243235463264755
1185660.4.peg.2584	54	54.5	-0.0076155109693008	0.0234541309686611	-0.0132968226134577
1185660.4.peg.2585	131.5	113.5	0.185373208998939	0.819912336351337	0.212370502001387
1185660.4.peg.2586	127	122	0.0482897279862807	0.234182286301175	0.0579473492092795
1185660.4.peg.2588	167	132.5	0.254345441756688	0.858974147539758	0.333855743023491
1185660.4.peg.2592	2153	6927	-1.457354072478	0.996610896346864	-1.68588235432804
1185660.4.peg.2593	113.5	151	-0.248140161175192	0.901705618144671	-0.411856252034164
1185660.4.peg.2596	582	851	-0.459376257842395	0.958955379300602	-0.548139978777679
1185660.4.peg.2598	318.5	317.5	0.00465104863487718	1.11022302462516e-16	0.00453678059677229
1185660.4.peg.2599	275.5	339	-0.304887400820843	0.91869390316007	-0.299232954565186
1185660.4.peg.2600	518	479.5	0.118552291258778	0.686014791304662	0.111421282668423
1185660.4.peg.2601	583	1058.5	-0.830028034224812	0.989730839030347	-0.860453480807093
1185660.4.peg.2602	291.5	303.5	-0.0552984182305852	0.382222714254297	-0.0582006330551856
1185660.4.peg.2603	430.5	601	-0.47220116910388	0.960525489387777	-0.481351753314341
1185660.4.peg.2604	306	355.5	-0.199510786909233	0.875217212330856	-0.216317906926763
1185660.4.peg.2605	506	418.5	0.354066854359581	0.882105285424314	0.273909762143966
1185660.4.peg.2606	557.5	475	0.286846033157337	0.863425473145981	0.231044291589357
1185660.4.peg.2607	853	1078.5	-0.435915563344734	0.956427075589011	-0.338408529842164
1185660.4.peg.2608	426	447.5	-0.0725114496066846	0.51270298979022	-0.0710342519257805
1185660.4.peg.2609	623.5	528.5	0.244240530509226	0.850633577716446	0.238486088446987
1185660.4.peg.2610	425	544.5	-0.419258369842348	0.952663950382909	-0.357469207691843
1185660.4.peg.2611	709	1140.5	-1.04126416790794	0.996640833563546	-0.685808914072621
1185660.4.peg.2612	165	209.5	-0.307195967831372	0.919545580091746	-0.344484219453536
1185660.4.peg.2619	259.5	220.5	0.185194493796663	0.819734768798779	0.23495588280036
1185660.4.peg.2623	141.5	111	0.332626804863266	0.879537039006339	0.350242376481776
1185660.4.peg.2625	275.5	200	0.409115667219625	0.881515042938621	0.462052318796433
1185660.4.peg.2627	67.5	105.5	-0.417770214986357	0.952198653266061	-0.644283591656354
1185660.4.peg.2628	42	42	0	0.00340268836392943	0
1185660.4.peg.2630	179.5	160	0.11801568938198	0.684248399146163	0.165911938935689
1185660.4.peg.2631	121.5	101.5	0.169437473757981	0.800042306073437	0.259476586420605
1185660.4.peg.2632	196.5	174.5	0.146944756332779	0.759772248489602	0.171302276048954
1185660.4.peg.2635	72	62.5	0.131169461658071	0.722816656417485	0.204140716780225
1185660.4.peg.2648	221	233	-0.0601612398986481	0.421030680953309	-0.0762835852628487
1185660.4.peg.2659	102.5	155	-0.446450140169313	0.957714905594863	-0.596644305768792
1185660.4.peg.2660	76	78.5	-0.0276963403078778	0.148708052106094	-0.0466932354480415
1185660.4.peg.2666	44.5	34	0.266828279893538	0.864013420535327	0.388270589716058
1185660.4.peg.2668	31.5	29.5	0.0598860340313345	0.335528141819616	0.0946368741380753
1185660.4.peg.2670	233	134	0.673148414437244	0.92266026877659	0.798096954196508
1185660.4.peg.2692	208	165.5	0.310642576387149	0.87097504621935	0.329752311333874
1185660.4.peg.2694	40	32.5	0.160426900619208	0.785430480836646	0.299560281858908
1185660.4.peg.2695	56	66	-0.132775249467944	0.777620460745616	-0.237039197300849
1185660.4.peg.2704	360	230.5	0.620808135522097	0.908655983095771	0.643230155900337
1185660.4.peg.2706	72.5	46	0.503660349541087	0.91366061667486	0.656347133957922
1185660.4.peg.2742	77.5	77.5	0	0.00340268836392943	0
1185660.4.peg.2743	69	43.5	0.464311494113919	0.903851128271159	0.665580960929441
1185660.4.peg.2745	97.5	70.5	0.322884700319746	0.876595989887146	0.467778961350817
1185660.4.peg.2756	84	69	0.221844843966028	0.83399325342698	0.283792966000591
1185660.4.peg.2759	7	8.5	-0.106423049269079	0.699302077429742	-0.280107919192735
1185660.4.peg.2760	6.5	8	-0.110571815314598	0.714825475681492	-0.299560281858908
1185660.4.peg.2761	6	13	-0.357255245356559	0.935655362566693	-1.11547721741994
1185660.4.peg.2762	17.5	9.5	0.269397044642956	0.864257213918499	0.881355503501381
1185660.4.peg.2768	31	39.5	-0.235500581368487	0.900218186836411	-0.349584437790228
1185660.4.peg.2778	107.5	117	-0.0749075925150813	0.529256241499486	-0.122171869993944
1185660.4.peg.2786	841.5	1178	-0.82853536539111	0.989764589401829	-0.485304362500512
1185660.4.peg.2787	94.5	88	0.077676733885069	0.481435808836327	0.102810805583776
1185660.4.peg.2792	103.5	88	0.197084755570729	0.827947243435587	0.234055338862028
1185660.4.peg.2793	111	110.5	0.00568080019437579	0.000328273499847098	0.00651330695867437
1185660.4.peg.2795	54.5	40	0.31155216967853	0.871432071969131	0.446256229889564
1185660.4.peg.2797	34.5	26	0.190839763357428	0.824413810548844	0.408084738637077
1185660.4.peg.2799	26.5	22.5	0.123750690778103	0.702060601250709	0.236067358233525
1185660.4.peg.2801	19	27.5	-0.283110124649144	0.908855830749207	-0.533432200081074
1185660.4.peg.2802	25	36.5	-0.310298593941491	0.920675443031506	-0.545968369105293
1185660.4.peg.2807	26	27	-0.0369450956447548	0.226390153020004	-0.0544477840223765
1185660.4.peg.2814	86.5	78	0.111503853165939	0.661830941290646	0.149226008774476
1185660.4.peg.2826	172	153.5	0.140601508683024	0.746004723462376	0.164169909331919
1185660.4.peg.2831	34.5	40	-0.120380608000949	0.746073185029871	-0.213403638109193
1185660.4.peg.2837	90	65	0.306925715769926	0.86910344697785	0.46948528330122
1185660.4.peg.2843	102.5	80.5	0.204240033980579	0.830235730690046	0.348563221390829
1185660.4.peg.2847	56.5	60.5	-0.0673572338021714	0.475683532815455	-0.0986842748594068
1185660.4.peg.285	45.5	59	-0.215894254008094	0.889819720077632	-0.374848409163145
1185660.4.peg.2853	89	91.5	-0.029739588017126	0.16528650009397	-0.0399664073176447
1185660.4.peg.2856	387.5	718	-1.15477527549282	0.992683965416803	-0.889787533661452
1185660.4.peg.2862	17.5	61	-0.8403253416797	0.989059464895383	-1.80145432061792
1185660.4.peg.2865	3	13	-1.42441257136577	0.998871609031835	-2.11547721741994
1185660.4.peg.2885	17.5	21.5	-0.127604469378981	0.765312172451442	-0.296981737757131
1185660.4.peg.2887	315	223.5	0.535476862501523	0.910827082669386	0.495076997203961
1185660.4.peg.2892	21	18	0.108049313384652	0.648856613600422	0.222392421336448
1185660.4.peg.2895	8.5	8.5	0	0.00340268836392943	0
1185660.4.peg.29	156	121	0.26630473421457	0.86395662055465	0.366538981587654
1185660.4.peg.2916	17.5	50.5	-0.70231637676175	0.97978871535756	-1.52892846580683
1185660.4.peg.2925	28	18.5	0.344431322032711	0.881400384727663	0.597901556428654
1185660.4.peg.2926	24.5	24	0.018161287836477	0.0284164013008902	0.0297473433940519
1185660.4.peg.2927	21	25	-0.104727820291836	0.692592259932445	-0.251538766995964
1185660.4.peg.2928	22.5	22	0.0145993478389685	0.0158283080598866	0.0324214776923774
1185660.4.peg.2929	35.5	30	0.151905788598796	0.769761664288632	0.242856523896164
1185660.4.peg.2932	8	8	0	0.00340268836392943	0
1185660.4.peg.2947	23.5	87.5	-1.12060574301382	0.994512897496405	-1.89662226015469
1185660.4.peg.2949	9	95	-2.08171299316169	1	-3.39993060688864
1185660.4.peg.295	13.5	12.5	0.0696796711462362	0.418967843418898	0.111031312388744
1185660.4.peg.2954	15.5	20.5	-0.183763507116353	0.858826582373825	-0.403355694231208
1185660.4.peg.2968	376	622	-1.2118172718461	0.997211684861221	-0.726181918452965
1185660.4.peg.2969	303	374.5	-0.310287293995083	0.920671329760134	-0.3056479249858
1185660.4.peg.2970	480	331.5	0.489539330224367	0.910547052693169	0.534025535495931
1185660.4.peg.2971	549	421	0.328739669111527	0.878535349536897	0.382985915938802
1185660.4.peg.2972	460.5	437.5	0.0702893483916122	0.423970120730938	0.0739181393716443
1185660.4.peg.2973	219.5	186.5	0.221824684936764	0.833984756337413	0.23504530928012
1185660.4.peg.2976	3514	7278	-1.42690270984086	0.998757312067222	-1.05042785983329
1185660.4.peg.2978	2213.5	6344	-1.60191727235318	0.999970898963435	-1.51906339760611
1185660.4.peg.2979	6548.5	14688	-1.20379259346349	0.996764274663222	-1.16540157811542
1185660.4.peg.2982	603.5	710.5	-0.216330386017562	0.890150407421959	-0.235480878487759
1185660.4.peg.2984	89.5	82.5	0.0833808872971024	0.521525129445937	0.117493563018441
1185660.4.peg.2992	40	42	-0.0319619750767807	0.183792919344914	-0.070389327891398
1185660.4.peg.302	4	8	-0.398052027885482	0.945521886344157	-1
1185660.4.peg.3027	425	236	0.966993699982657	0.921792765167205	0.848675981663223
1185660.4.peg.3035	62	88	-0.363857480799897	0.937128122896855	-0.505235308250422
1185660.4.peg.3039	14	308	-2.3780394404286	1	-4.4594316186373
1185660.4.peg.306	21	17.5	0.143746904380278	0.75298768741006	0.263034405833794
1185660.4.peg.3063	29.5	32	-0.0629679208479278	0.442748075837792	-0.117356950638159
1185660.4.peg.307	6.5	9.5	-0.220487813467637	0.893170847757969	-0.547487795302493
1185660.4.peg.3070	203.5	156	0.325923576010216	0.877673730082344	0.383482765403999
1185660.4.peg.3096	167	201.5	-0.24454937585706	0.901549569859018	-0.270931736053915
1185660.4.peg.31	70	66.5	0.0387827724503495	0.155967952779606	0.0740005814437768
1185660.4.peg.3107	16	42	-0.698176700783151	0.979834109734401	-1.39231742277876
1185660.4.peg.3113	5.5	65.5	-1.52049421933032	0.999480904344383	-3.57399138290015
1185660.4.peg.3116	594.5	855.5	-0.755524262374746	0.981844850784655	-0.525091044743757
1185660.4.peg.3117	246	184	0.380252256894287	0.881336896323729	0.418952549282227
1185660.4.peg.3119	113	94	0.216283156769137	0.832364120663176	0.26559011073755
1185660.4.peg.3122	95	87.5	0.0964196809799381	0.597611425365642	0.118644496498619
1185660.4.peg.3128	103.5	98	0.0609461127542977	0.344741064318341	0.0787771133841169
1185660.4.peg.3138	35	27	0.196576920316835	0.827738176161914	0.374395514781498
1185660.4.peg.3151	142	158	-0.102175624950293	0.681907266744515	-0.154033628672421
1185660.4.peg.3164	94.5	76.5	0.248516449266965	0.854469879392423	0.304854581528421
1185660.4.peg.3168	67.5	57	0.150073397159913	0.766129929502936	0.243925582886089
1185660.4.peg.3171	119	101.5	0.177933825015775	0.811727722315781	0.229481846122767
1185660.4.peg.3174	20	27	-0.194704326752409	0.870491481360584	-0.432959407276106
1185660.4.peg.3178	71	181	-0.965731060515883	0.991628935550735	-1.35009876757852
1185660.4.peg.3179	283	204	0.510571773942779	0.915458824072572	0.472232900860387
1185660.4.peg.3193	193.5	204.5	-0.0475536871633043	0.317804022975729	-0.0797672767973386
1185660.4.peg.32	130.5	76	0.643205465582554	0.909396323707473	0.779978483126299
1185660.4.peg.3200	310	449.5	-0.615865870691686	0.974304978028595	-0.53605290024021
1185660.4.peg.3201	72.5	89.5	-0.199673206105836	0.875371938085024	-0.303906687249322
1185660.4.peg.3213	151.5	113.5	0.377972907646454	0.881659187308281	0.416625496182036
1185660.4.peg.3216	1677	1610	0.120491443468276	0.692112340865188	0.058822000562367
1185660.4.peg.3217	6021	16252.5	-1.16077013493121	0.992988896514462	-1.43258663161842
1185660.4.peg.3218	178.5	169.5	0.0616266819667396	0.350665224608377	0.0746388008927559
1185660.4.peg.3221	100.5	88	0.143937163815158	0.75339266175191	0.191620072541631
1185660.4.peg.3224	245.5	287	-0.165229232707732	0.835131534692245	-0.225327712360995
1185660.4.peg.3239	119	135	-0.119690677303847	0.744080292675354	-0.181997833742887
1185660.4.peg.3241	81.5	90.5	-0.103246746608155	0.686417837477231	-0.151117732852128
1185660.4.peg.3245	66	45	0.363021400392336	0.882414111273974	0.552541023028779
1185660.4.peg.3247	68	86	-0.197241122207422	0.873007184234569	-0.338801913451759
1185660.4.peg.325	45	36.5	0.17229350334603	0.804219293024898	0.302028537449658
1185660.4.peg.3251	8	10.5	-0.186431582939285	0.861818296475302	-0.39231742277876
1185660.4.peg.3257	80	69.5	0.143345785946349	0.752113588910577	0.202987022163855
1185660.4.peg.3265	395.5	584	-0.657583957656917	0.978815415108447	-0.562290674407225
1185660.4.peg.3266	82.5	83	-0.00620464878084064	0.0183930773622751	-0.00871721710110892
1185660.4.peg.3270	756	1039	-0.563885448828584	0.971119648736142	-0.458737514683139
1185660.4.peg.3276	18	25	-0.229491809078939	0.898178003717875	-0.473931188332412
1185660.4.peg.3279	74	63	0.163700866012423	0.790976125277151	0.232173442129033
1185660.4.peg.3280	80.5	106.5	-0.252250153626768	0.901777077338526	-0.403792742111221
1185660.4.peg.3281	51	70.5	-0.334868967704947	0.929903044590512	-0.467126010427298
1185660.4.peg.3282	49	193	-1.59927505481223	0.999955313238719	-1.97774719315287
1185660.4.peg.3284	122.5	172.5	-0.376494545821153	0.940012326246101	-0.493814612662961
1185660.4.peg.3285	76.5	66.5	0.137753681259337	0.739358137929144	0.202105407191462
1185660.4.peg.3286	33	32	0.025436150782073	0.0643956167641199	0.0443941193584534
1185660.4.peg.3294	44	39.5	0.0843649121651424	0.528044643760748	0.155650870460194
1185660.4.peg.3295	71	69	0.0285281763590665	0.0829946280956516	0.0412226627265129
1185660.4.peg.3296	26.5	27.5	-0.0274312510763665	0.146574570595375	-0.0534392589614604
1185660.4.peg.3300	108	116.5	-0.0777710742821571	0.548440718127951	-0.109298642490812
1185660.4.peg.3301	32	77	-0.644710482264135	0.976897480739563	-1.2667865406949
1185660.4.peg.3316	20.5	123	-1.10582459927085	0.995637378855333	-2.58496250072116
1185660.4.peg.3321	8	9	-0.0608429382973965	0.426319916268409	-0.169925001442312
1185660.4.peg.3324	321.5	288	0.139296684549127	0.742962105237436	0.158749925885635
1185660.4.peg.3339	512	576.5	-0.221686012392716	0.893985827434132	-0.171176797651772
1185660.4.peg.334	31	23	0.24461308054299	0.85097389656313	0.430634354329862
1185660.4.peg.3346	25	26	-0.0360261059050648	0.218475361523575	-0.0565835283663674
1185660.4.peg.3347	57.5	36.5	0.494167441255035	0.911276666148737	0.655665492064358
1185660.4.peg.3352	27	20.5	0.241217183547774	0.847802080252201	0.397335497545385
1185660.4.peg.3353	31.5	23.5	0.269939637892168	0.864271577195899	0.422691071822279
1185660.4.peg.3354	9.5	6	0.339546129883744	0.880800001864458	0.662965012722429
1185660.4.peg.3355	20	13	0.334234672576774	0.879876642032761	0.62148837674627
1185660.4.peg.3356	50	56.5	-0.113559650871903	0.72506226344263	-0.176322772640463
1185660.4.peg.3364	26.5	40.5	-0.321905892119622	0.92504007154782	-0.611929548321426
1185660.4.peg.3367	3100.5	5154	-1.0262335289112	0.995592045302146	-0.733191647713016
1185660.4.peg.3369	192	150	0.30535806097023	0.868336136428031	0.356143810225275
1185660.4.peg.337	260	18	1.28460604118414	0.995824267999223	3.85244281158614
1185660.4.peg.3371	77.5	87	-0.109297294618003	0.710207062124521	-0.166819090574491
1185660.4.peg.3372	124	109.5	0.150602999046994	0.767176664379804	0.179409250785702
1185660.4.peg.3376	781.5	954	-0.664078992105722	0.979428362381864	-0.287743393005847
1185660.4.peg.3381	68.5	49	0.272127953509393	0.86430397252694	0.483322238845319
1185660.4.peg.339	204	28.5	1.18536403082894	0.91842425346153	2.83953532780675
1185660.4.peg.3392	4.5	5.5	-0.152985455006984	0.816655976382357	-0.289506617194985
1185660.4.peg.3404	46.5	45	0.0314094009593236	0.101914358417814	0.0473057147783568
1185660.4.peg.3416	518.5	942.5	-0.951802679904391	0.989045446559433	-0.862148629342801
1185660.4.peg.3417	573	1204	-1.20113521176996	0.996553076325746	-1.0712283480028
1185660.4.peg.3418	711.5	819	-0.230369195110085	0.898534830862468	-0.202999695114526
1185660.4.peg.3419	235	171	0.333717096266781	0.87977293927812	0.458664431679102
1185660.4.peg.3420	209.5	319.5	-0.653612124733118	0.978290587500934	-0.608865687247643
1185660.4.peg.3421	302	327	-0.119406535457231	0.743259784528772	-0.114742086173004
1185660.4.peg.3422	471.5	464	0.0295910212251726	0.0897353972487496	0.0231329655475243
1185660.4.peg.3428	65.5	75	-0.0956179067096104	0.651657365373594	-0.195395688958431
1185660.4.peg.3442	9.5	11.5	-0.1097760001443	0.711991434021884	-0.275634442613427
1185660.4.peg.3465	142	112	0.252937408093312	0.857994408997211	0.342392197447078
1185660.4.peg.3472	223.5	154	0.532651180910046	0.912304060508608	0.537344480488416
1185660.4.peg.3475	117.5	83.5	0.368325118487901	0.882395140621628	0.492812654090948
1185660.4.peg.3482	130.5	96	0.37823935095929	0.881621806862262	0.442943495848728
1185660.4.peg.3500	36	34.5	0.0336821488267889	0.117817365130697	0.0614005446641433
1185660.4.peg.354	4	9.5	-0.566290613003046	0.97126450777825	-1.24792751344359
1185660.4.peg.3578	43	28.5	0.321022244833332	0.875861524245767	0.593374740537356
1185660.4.peg.3581	594.5	571	0.0587210103237625	0.325274273381583	0.0581860643828129
1185660.4.peg.3583	156.5	103.5	0.46825986945907	0.90598688735792	0.596531889433293
1185660.4.peg.3586	129.5	40	0.784826089313957	0.915124568701211	1.69488019279919
1185660.4.peg.3594	75.5	65.5	0.134752499684511	0.73203807123363	0.204981737787629
1185660.4.peg.3595	512	576.5	-0.221686012392716	0.893985827434132	-0.171176797651772
1185660.4.peg.3601	202.5	216	-0.074930640933793	0.52941268463512	-0.0931094043914815
1185660.4.peg.3611	140.5	176.5	-0.26538762526351	0.902659179945928	-0.329098053050254
1185660.4.peg.3628	1188	1705	-0.563382624408161	0.971086577788303	-0.521236903110769
1185660.4.peg.3634	285	322.5	-0.189977444786266	0.86564088377832	-0.178337241258512
1185660.4.peg.3638	70.5	67.5	0.0413016392830191	0.175937576180417	0.0627357553479627
1185660.4.peg.3639	56	120.5	-0.73775702966115	0.980644747223228	-1.10553441417236
1185660.4.peg.3662	110	75.5	0.4389762401683	0.889472964212312	0.542954974199581
1185660.4.peg.3663	116	149.5	-0.255895104731508	0.901841469087156	-0.366020679070533
1185660.4.peg.3665	2297	8048	-1.88534957051337	0.997740504604622	-1.8088794484276
1185660.4.peg.3669	92	66	0.31527857178704	0.873282555794544	0.47916783669856
1185660.4.peg.3677	92.5	117	-0.222563063203514	0.894522624934595	-0.338983259067092
1185660.4.peg.3680	115	89.5	0.254629401454228	0.859172720695158	0.361674273680119
1185660.4.peg.3682	296	156	0.80444467718077	0.909939427247069	0.924051146766701
1185660.4.peg.3688	180	61.5	0.729886912646824	0.91312899320759	1.54933859099043
1185660.4.peg.3692	32	45	-0.32024509403337	0.924394503119066	-0.491853096329675
1185660.4.peg.3699	99	56	0.528916455904247	0.913996289050419	0.822001698022006
1185660.4.peg.3703	82	229.5	-0.918307005711363	0.987146763045821	-1.48479833879572
1185660.4.peg.3717	80.5	69.5	0.140215236850984	0.74510230608413	0.211975805391109
1185660.4.peg.3719	191	162	0.14765361200701	0.761227442422728	0.237578825151124
1185660.4.peg.3721	314	637.5	-0.985583476911948	0.994270054560311	-1.02166078285459
1185660.4.peg.3722	706.5	745.5	-0.0763177763733602	0.538825866878161	-0.077518791949503
1185660.4.peg.3723	269.5	308.5	-0.152682902223641	0.816163617641521	-0.194985216396912
1185660.4.peg.3724	474.5	585.5	-0.314574034227675	0.92224229123525	-0.303261083480106
1185660.4.peg.3725	317	447	-0.417168635026496	0.952011192659417	-0.49579199104391
1185660.4.peg.3732	433	322.5	0.550311082377911	0.903205760082633	0.425067864416108
1185660.4.peg.3734	377.5	316.5	0.3874355150708	0.880175853329711	0.2542711447841
1185660.4.peg.3735	647	1122	-1.17533163508877	0.994009771260875	-0.794235058616285
1185660.4.peg.3742	176	226.5	-0.293495512332485	0.91394950921515	-0.363935621408938
1185660.4.peg.3743	42	47.5	-0.0712599716235497	0.503929235367605	-0.177538185552188
1185660.4.peg.375	26	32.5	-0.18513499318074	0.860390494764373	-0.321928094887362
1185660.4.peg.3753	19	29	-0.337614517716698	0.930798231625574	-0.610053481683987
1185660.4.peg.3755	45.5	58	-0.19780053748195	0.873552828544518	-0.350186354928876
1185660.4.peg.3765	249	158.5	0.527038865871814	0.914690962702939	0.651662901928674
1185660.4.peg.3766	370	193	0.728588871847335	0.912076853178049	0.938924423248232
1185660.4.peg.3769	189	47.5	0.763570223684248	0.929218168145304	1.99238681589012
1185660.4.peg.3772	92.5	92	0.00537812007346546	0.000231715287280054	0.00781950445929913
1185660.4.peg.3780	78.5	69.5	0.124692667133141	0.704819174368822	0.17567967616812
1185660.4.peg.3784	61.5	55.5	0.0736366634318225	0.450811746279443	0.148098638989134
1185660.4.peg.3788	111	79.5	0.327801493455299	0.878271580279231	0.481532911065751
1185660.4.peg.3789	101	146.5	-0.388544942090436	0.942828304743643	-0.536545371670453
1185660.4.peg.3792	251.5	201	0.312116661461123	0.871716282575431	0.323362898626599
1185660.4.peg.3803	25.5	46.5	-0.37758963092703	0.94026079729835	-0.866733469136536
1185660.4.peg.3804	53.5	82.5	-0.35287388078486	0.934696161976955	-0.624855227844669
1185660.4.peg.3842	14	62	-1.09527102968041	0.995797073222417	-2.14684138832927
1185660.4.peg.3858	136.5	97	0.428513330036697	0.88716664608078	0.492844298732725
1185660.4.peg.3862	8.5	17.5	-0.561275851120209	0.97094743061338	-1.04182017569463
1185660.4.peg.3879	74	118.5	-0.468803107225774	0.960056706512068	-0.679289883269309
1185660.4.peg.3883	60	106	-0.490853770451203	0.963659563410577	-0.821029858954681
1185660.4.peg.3888	104.5	74.5	0.308541350554071	0.869906957205737	0.488190611618721
1185660.4.peg.392	20.5	35.5	-0.367820994379276	0.938033120111835	-0.792195114886598
1185660.4.peg.3922	74	46.5	0.304308900311571	0.867848604847867	0.670294554520918
1185660.4.peg.393	20.5	285.5	-2.17081456570239	1	-3.79979493074476
1185660.4.peg.3934	2.5	5	-0.307640478391788	0.919709605548427	-1
1185660.4.peg.396	6	93	-2.28967066279357	1	-3.95419631038688
1185660.4.peg.3977	212	187.5	0.201628210089365	0.829585142917264	0.177173669179956
1185660.4.peg.3978	54.5	58.5	-0.0711825869216836	0.50338657875882	-0.102180394806478
1185660.4.peg.3987	10827.5	64352	-2.77157843975294	1	-2.57128481435042
1185660.4.peg.3988	4945	23415.5	-2.39410686491766	1	-2.24342141868003
1185660.4.peg.3996	100.5	111	-0.0969548410598322	0.658133073686071	-0.143364175171177
1185660.4.peg.401	10.5	19.5	-0.465752133012274	0.959668394502913	-0.893084796083488
1185660.4.peg.4025	46	76.5	-0.429030760079415	0.955170728529337	-0.733825886635639
1185660.4.peg.403	4	11.5	-0.702503542524719	0.979786389589667	-1.52356195605701
1185660.4.peg.4036	64.5	117.5	-0.503147794783012	0.965841149409229	-0.865289691141746
1185660.4.peg.4039	10.5	25	-0.635640881055039	0.975685069032716	-1.25153876699596
1185660.4.peg.4046	111	118	-0.0582908071939245	0.406249521622381	-0.0882271830117352
1185660.4.peg.4047	208	267.5	-0.322416479488779	0.925239370730052	-0.362955363147417
1185660.4.peg.4053	17	16	0.0355808549456803	0.131605614146472	0.0874628412503394
1185660.4.peg.4059	122	117.5	0.0316995036553539	0.103862219890723	0.0542203909978865
1185660.4.peg.4064	14.5	16.5	-0.0858964738477518	0.599108159431565	-0.186413124230881
1185660.4.peg.4073	7	14	-0.433797971772241	0.956082785118563	-1
1185660.4.peg.4083	7	11.5	-0.331042494187326	0.928553387680542	-0.716207033999409
1185660.4.peg.4088	48	117	-0.898537213053652	0.985443839901772	-1.28540221886225
1185660.4.peg.409	7.5	8.5	-0.0885711181395505	0.614481039854743	-0.180572245641821
1185660.4.peg.4092	13	18	-0.216995037553774	0.890650484852049	-0.46948528330122
1185660.4.peg.4095	2	5.5	-0.644127043646599	0.976808247839337	-1.4594316186373
1185660.4.peg.4102	112.5	129.5	-0.125155093128144	0.759084643935564	-0.203027096469517
1185660.4.peg.4105	153	98	0.506600118282132	0.914482651696352	0.642677998577444
1185660.4.peg.4114	69.5	60.5	0.124900772922624	0.705419830649461	0.200077835448913
1185660.4.peg.412	122.5	210.5	-0.62669346251192	0.974957338248435	-0.781038484063825
1185660.4.peg.4127	6	6.5	-0.0679526883619131	0.480083204439948	-0.115477217419936
1185660.4.peg.4131	104.5	74.5	0.308541350554071	0.869906957205737	0.488190611618721
1185660.4.peg.414	139	213.5	-0.457560773876498	0.958772349661146	-0.619151186896983
1185660.4.peg.415	108	181.5	-0.468869981132347	0.960065441314645	-0.748938235832282
1185660.4.peg.4161	270.5	292.5	-0.0713291495573565	0.50441432912635	-0.112808030643952
1185660.4.peg.4173	20.5	29	-0.319268873325497	0.924016605486542	-0.500428990509489
1185660.4.peg.419	81	100.5	-0.180585025178113	0.855120693903212	-0.311201688294304
