1185660.4.peg.283,473.22
1185660.4.peg.284,122.56
1185660.4.peg.285,108.22
1185660.4.peg.286,685.17
1185660.4.peg.287,12168.08
1185660.4.peg.288,47.03
1185660.4.peg.289,11.57
1185660.4.peg.290,77.13
1185660.4.peg.291,29.51
1185660.4.peg.292,26.73
1185660.4.peg.293,66.45
1185660.4.peg.294,61.39
1185660.4.peg.295,41.45
1185660.4.peg.296,36.83
1185660.4.peg.297,9.6
1185660.4.peg.298,92.07
1185660.4.peg.299,70.86
1185660.4.peg.300,98.56
1185660.4.peg.301,1227.32
1185660.4.peg.302,13.95
1185660.4.peg.303,13.56
1185660.4.peg.304,5.8
1185660.4.peg.305,44.97
1185660.4.peg.306,17.12
1185660.4.peg.307,11.34
1185660.4.peg.308,26.21
1185660.4.peg.309,69.77
1185660.4.peg.310,94.1
1185660.4.peg.311,76.06
1185660.4.peg.312,53.19
1185660.4.peg.313,16.36
1185660.4.peg.314,51.81
1185660.4.peg.315,27.69
1185660.4.peg.316,8.19
1185660.4.peg.317,23.42
1185660.4.peg.318,78.81
1185660.4.peg.319,4.49
1185660.4.peg.320,300.54
1185660.4.peg.321,203.99
1185660.4.peg.322,214.33
1185660.4.peg.323,22.64
1185660.4.peg.324,79.26
1185660.4.peg.325,47.43
1185660.4.peg.326,19.61
1185660.4.peg.327,9.26
1185660.4.peg.328,0.93
1185660.4.peg.329,6.12
1185660.4.peg.330,4.84
1185660.4.peg.331,19.11
1185660.4.peg.332,48.35
1185660.4.peg.333,21.54
1185660.4.peg.334,62.12
1185660.4.peg.335,73.49
1185660.4.peg.336,70.16
1185660.4.peg.337,535.16
1185660.4.peg.338,105.09
1185660.4.peg.339,255.1
1185660.4.peg.340,132.6
1185660.4.peg.341,13.96
1185660.4.peg.342,9.42
1185660.4.peg.343,85.1
1185660.4.peg.344,64.72
1185660.4.peg.345,82.67
1185660.4.peg.346,69.84
1185660.4.peg.347,13.73
1185660.4.peg.348,4.4
1185660.4.peg.349,278.86
1185660.4.peg.350,82.31
1185660.4.peg.351,261.54
1185660.4.peg.352,499.57
1185660.4.peg.353,175.65
1185660.4.peg.354,7.34
1185660.4.peg.355,632.83
1185660.4.peg.356,1412.38
1185660.4.peg.357,46.92
1185660.4.peg.358,17.44
1185660.4.peg.359,43.4
1185660.4.peg.360,63.27
1185660.4.peg.361,34.81
1185660.4.peg.362,212.86
1185660.4.peg.363,52.88
1185660.4.peg.364,42.7
1185660.4.peg.365,304.5
1185660.4.peg.366,57.91
1185660.4.peg.367,105.93
1185660.4.peg.368,62.2
1185660.4.peg.369,0.67
1185660.4.peg.370,55.42
1185660.4.peg.371,194.14
1185660.4.peg.372,108.59
1185660.4.peg.373,41.96
1185660.4.peg.374,78.1
1185660.4.peg.375,144.02
1185660.4.peg.376,72.61
1185660.4.peg.377,243.92
1185660.4.peg.378,34.83
1185660.4.peg.379,17.5
1185660.4.peg.380,169.85
1185660.4.peg.381,109.58
1185660.4.peg.382,31.06
1185660.4.peg.383,11.16
1185660.4.peg.384,67.3
1185660.4.peg.385,18.31
1185660.4.peg.386,43.23
1185660.4.peg.387,17.77
1185660.4.peg.388,194.22
1185660.4.peg.389,83.52
1185660.4.peg.390,153.84
1185660.4.peg.391,7.23
1185660.4.peg.392,17.28
1185660.4.peg.393,1139.87
1185660.4.peg.394,453.82
1185660.4.peg.395,212.16
1185660.4.peg.396,202.88
1185660.4.peg.397,270.75
1185660.4.peg.398,385.15
1185660.4.peg.399,153.62
1185660.4.peg.400,412.05
1185660.4.peg.401,14.34
1185660.4.peg.402,8.59
1185660.4.peg.403,10.58
1185660.4.peg.404,22.12
1185660.4.peg.405,39.24
1185660.4.peg.406,445.89
1185660.4.peg.407,91.55
1185660.4.peg.408,13.61
1185660.4.peg.409,8.1
1185660.4.peg.410,258.76
1185660.4.peg.411,161.05
1185660.4.peg.412,551.96
1185660.4.peg.413,202.27
1185660.4.peg.414,385.68
1185660.4.peg.415,389.3
1185660.4.peg.416,189
1185660.4.peg.417,141.44
1185660.4.peg.418,17.64
1185660.4.peg.419,83.64
1185660.4.peg.420,78.78
1185660.4.peg.421,341.76
1185660.4.peg.422,66.44
1185660.4.peg.423,346.23
1185660.4.peg.424,2115.15
1185660.4.peg.425,96341.74
1185660.4.peg.426,771.71
1185660.4.peg.427,344.43
1185660.4.peg.428,88.66
1185660.4.peg.429,396.56
1185660.4.peg.430,232.2
1185660.4.peg.431,116.11
1185660.4.peg.432,36.77
1185660.4.peg.433,44.97
1185660.4.peg.434,129.41
1185660.4.peg.435,55.43
1185660.4.peg.436,71.42
1185660.4.peg.437,1133.78
1185660.4.peg.438,124.83
1185660.4.peg.439,16.84
1185660.4.peg.440,77.39
1185660.4.peg.441,42.14
1185660.4.peg.442,53.18
1185660.4.peg.443,78.48
1185660.4.peg.444,61.12
1185660.4.peg.445,51.99
1185660.4.peg.446,56.73
1185660.4.peg.447,168.29
1185660.4.peg.448,872.89
1185660.4.peg.449,223.09
1185660.4.peg.450,175.24
1185660.4.peg.451,34.93
1185660.4.peg.452,59.07
1185660.4.peg.453,59.49
1185660.4.peg.454,46.22
1185660.4.peg.455,115.56
1185660.4.peg.456,726.66
1185660.4.peg.457,439.91
1185660.4.peg.458,33.05
1185660.4.peg.459,195.18
1185660.4.peg.460,219.71
1185660.4.peg.461,374.47
1185660.4.peg.462,1809.97
1185660.4.peg.463,349.58
1185660.4.peg.464,169.58
1185660.4.peg.465,0
1185660.4.peg.466,169.71
1185660.4.peg.467,127.05
1185660.4.peg.468,715.63
1185660.4.peg.469,84.47
1185660.4.peg.470,325.93
1185660.4.peg.471,188.97
1185660.4.peg.472,11.6
1185660.4.peg.473,42.05
1185660.4.peg.474,1006.84
1185660.4.peg.475,1127.14
1185660.4.peg.476,24.99
1185660.4.peg.477,22.98
1185660.4.peg.478,269.3
1185660.4.peg.479,271.41
1185660.4.peg.480,83.21
1185660.4.peg.481,494.17
1185660.4.peg.482,8.09
1185660.4.peg.483,0.47
1185660.4.peg.484,111.85
1185660.4.peg.485,109.04
1185660.4.peg.486,16.46
1185660.4.peg.487,70.12
1185660.4.peg.488,44.39
1185660.4.peg.489,18.23
1185660.4.peg.490,17.68
1185660.4.peg.491,29.05
1185660.4.peg.492,67.03
1185660.4.peg.493,101.87
1185660.4.peg.494,65.81
1185660.4.peg.495,136.74
1185660.4.peg.496,27.58
1185660.4.peg.497,10.78
1185660.4.peg.498,3.92
1185660.4.peg.499,4.77
1185660.4.peg.500,12.24
1185660.4.peg.501,10.45
1185660.4.peg.502,6
1185660.4.peg.503,7.8
1185660.4.peg.504,30.62
1185660.4.peg.505,109.04
1185660.4.peg.506,115.16
1185660.4.peg.507,110.43
1185660.4.peg.508,23.23
1185660.4.peg.509,68.41
1185660.4.peg.510,280.02
1185660.4.peg.511,314.91
1185660.4.peg.512,7517.2
1185660.4.peg.513,280.28
1185660.4.peg.514,201.02
1185660.4.peg.515,97.33
1185660.4.peg.516,239.98
1185660.4.peg.517,133.9
1185660.4.peg.518,491.61
1185660.4.peg.519,175.61
1185660.4.peg.520,1470.56
1185660.4.peg.521,43.58
1185660.4.peg.522,68.57
1185660.4.peg.523,36.04
1185660.4.peg.524,66.53
1185660.4.peg.525,240.25
1185660.4.peg.526,86.89
1185660.4.peg.527,48.82
1185660.4.peg.528,93.87
1185660.4.peg.529,138.48
1185660.4.peg.530,39.01
1185660.4.peg.531,109.24
1185660.4.peg.532,11.52
1185660.4.peg.533,16.24
1185660.4.peg.534,144.57
1185660.4.peg.535,11.6
1185660.4.peg.536,62.61
1185660.4.peg.537,107.36
1185660.4.peg.538,314.98
1185660.4.peg.539,34.19
1185660.4.peg.540,40.89
1185660.4.peg.541,182.89
1185660.4.peg.542,257.09
1185660.4.peg.543,180.16
1185660.4.peg.544,122.91
1185660.4.peg.545,194.46
1185660.4.peg.546,78.58
1185660.4.peg.547,69.56
1185660.4.peg.548,41.17
1185660.4.peg.549,120.63
1185660.4.peg.550,54.54
1185660.4.peg.551,16.34
1185660.4.peg.552,72.06
1185660.4.peg.553,596.07
1185660.4.peg.554,256.83
1185660.4.peg.555,51.19
1185660.4.peg.556,98.65
1185660.4.peg.557,149.93
1185660.4.peg.558,26.06
1185660.4.peg.559,195.23
1185660.4.peg.560,105.39
1185660.4.peg.561,49.5
1185660.4.peg.562,57.52
1185660.4.peg.563,2.88
1185660.4.peg.564,7.09
1185660.4.peg.565,13.33
1185660.4.peg.566,8.19
1185660.4.peg.567,11.26
1185660.4.peg.568,99.24
1185660.4.peg.569,27.65
1185660.4.peg.570,184.58
1185660.4.peg.571,6.46
1185660.4.peg.572,13.17
1185660.4.peg.573,19.24
1185660.4.peg.574,564.33
1185660.4.peg.575,94.97
1185660.4.peg.576,13.6
1185660.4.peg.577,2.74
1185660.4.peg.578,18.22
1185660.4.peg.579,22.07
1185660.4.peg.580,10.79
1185660.4.peg.581,25.91
1185660.4.peg.582,193.05
1185660.4.peg.583,136.69
1185660.4.peg.584,702.4
1185660.4.peg.585,27.17
1185660.4.peg.586,16.41
1185660.4.peg.587,42.17
1185660.4.peg.588,12
1185660.4.peg.589,12.34
1185660.4.peg.590,23.92
1185660.4.peg.591,66.3
1185660.4.peg.592,44.05
1185660.4.peg.593,20.14
1185660.4.peg.594,24.1
1185660.4.peg.595,101.26
1185660.4.peg.596,21.62
1185660.4.peg.597,15.83
1185660.4.peg.598,11.13
1185660.4.peg.599,16.48
1185660.4.peg.600,31.49
1185660.4.peg.601,102.21
1185660.4.peg.602,12.03
1185660.4.peg.603,10.96
1185660.4.peg.604,92.74
1185660.4.peg.605,57.22
1185660.4.peg.606,15.19
1185660.4.peg.607,222.92
1185660.4.peg.608,37.64
1185660.4.peg.609,107.11
1185660.4.peg.610,45.53
1185660.4.peg.611,488.46
1185660.4.peg.612,83.77
1185660.4.peg.613,477.77
1185660.4.peg.614,16.72
1185660.4.peg.615,126.37
1185660.4.peg.616,499.15
1185660.4.peg.617,248.46
1185660.4.peg.618,244.93
1185660.4.peg.619,59.72
1185660.4.peg.620,35.06
1185660.4.peg.621,118.37
1185660.4.peg.622,140.38
1185660.4.peg.623,74.19
1185660.4.peg.624,304.91
1185660.4.peg.625,77.38
1185660.4.peg.626,188.12
1185660.4.peg.627,53.06
1185660.4.peg.628,77.54
1185660.4.peg.629,177.33
1185660.4.peg.630,241.23
1185660.4.peg.631,122.67
1185660.4.peg.632,13.87
1185660.4.peg.633,25.79
1185660.4.peg.634,31.31
1185660.4.peg.635,26.87
1185660.4.peg.636,11.22
1185660.4.peg.637,46.13
1185660.4.peg.638,82.85
1185660.4.peg.639,385.28
1185660.4.peg.640,334.56
1185660.4.peg.641,950.67
1185660.4.peg.642,67.53
1185660.4.peg.643,34.43
1185660.4.peg.644,3.53
1185660.4.peg.645,35.25
1185660.4.peg.646,363.62
1185660.4.peg.647,145.06
1185660.4.peg.648,61.5
1185660.4.peg.649,892.99
1185660.4.peg.650,217.56
1185660.4.peg.651,354.8
1185660.4.peg.652,232.98
1185660.4.peg.653,189.92
1185660.4.peg.654,45.64
1185660.4.peg.655,291.1
1185660.4.peg.656,33.35
1185660.4.peg.657,226.39
1185660.4.peg.658,514.87
1185660.4.peg.659,1107.28
1185660.4.peg.660,987.13
1185660.4.peg.661,177.37
1185660.4.peg.662,214.35
1185660.4.peg.663,202.46
1185660.4.peg.664,265.54
1185660.4.peg.665,71.6
1185660.4.peg.666,123.93
1185660.4.peg.667,67.38
1185660.4.peg.668,688.13
1185660.4.peg.669,582.21
1185660.4.peg.670,152.08
1185660.4.peg.671,391.45
1185660.4.peg.672,127.47
1185660.4.peg.673,7.07
1185660.4.peg.674,10.17
1185660.4.peg.675,6.98
1185660.4.peg.676,5.51
1185660.4.peg.677,38.93
1185660.4.peg.678,126.69
1185660.4.peg.679,107.12
1185660.4.peg.680,106.75
1185660.4.peg.681,74.24
1185660.4.peg.682,121.09
1185660.4.peg.683,41.32
1185660.4.peg.684,53.08
1185660.4.peg.685,61.49
1185660.4.peg.686,53.46
1185660.4.peg.687,53.94
1185660.4.peg.688,136.75
1185660.4.peg.689,4.44
1185660.4.peg.690,4.45
1185660.4.peg.691,18.72
1185660.4.peg.692,12.92
1185660.4.peg.693,48.34
1185660.4.peg.694,142.83
1185660.4.peg.695,315.87
1185660.4.peg.696,809.24
1185660.4.peg.697,252.19
1185660.4.peg.698,507
1185660.4.peg.699,677.87
1185660.4.peg.700,147.48
1185660.4.peg.701,1209.34
1185660.4.peg.702,54.17
1185660.4.peg.703,326.53
1185660.4.peg.704,104.58
1185660.4.peg.705,284.62
1185660.4.peg.706,167.16
1185660.4.peg.707,88.64
1185660.4.peg.708,83.2
1185660.4.peg.709,58.01
1185660.4.peg.710,34.64
1185660.4.peg.711,46.65
1185660.4.peg.712,13.13
1185660.4.peg.713,13000.31
1185660.4.peg.714,615.69
1185660.4.peg.715,1876.16
1185660.4.peg.716,299.57
1185660.4.peg.717,8533.41
1185660.4.peg.718,369.68
1185660.4.peg.719,282.4
1185660.4.peg.720,434.92
1185660.4.peg.721,245.82
1185660.4.peg.722,43.22
1185660.4.peg.723,205.48
1185660.4.peg.724,486.67
1185660.4.peg.725,22.4
1185660.4.peg.726,5.43
1185660.4.peg.727,146.18
1185660.4.peg.728,17.82
1185660.4.peg.729,4.13
1185660.4.peg.730,3.52
1185660.4.peg.731,3.3
1185660.4.peg.732,4.8
1185660.4.peg.733,3.25
1185660.4.peg.734,4.33
1185660.4.peg.735,4.01
1185660.4.peg.736,10.58
1185660.4.peg.737,4.97
1185660.4.peg.738,3.78
1185660.4.peg.739,5.13
1185660.4.peg.740,7.85
1185660.4.peg.741,58.45
1185660.4.peg.742,28.28
1185660.4.peg.743,353.27
1185660.4.peg.744,146.33
1185660.4.peg.745,96.02
1185660.4.peg.746,161.54
1185660.4.peg.747,212.91
1185660.4.peg.748,128.78
1185660.4.peg.749,37.74
1185660.4.peg.750,6.26
1185660.4.peg.751,27.88
1185660.4.peg.752,87.05
1185660.4.peg.753,45.22
1185660.4.peg.754,386.1
1185660.4.peg.755,349.6
1185660.4.peg.756,182.07
1185660.4.peg.757,1295.92
1185660.4.peg.758,189.72
1185660.4.peg.759,104.72
1185660.4.peg.760,366.31
1185660.4.peg.761,56.04
1185660.4.peg.762,62.28
1185660.4.peg.763,88.05
1185660.4.peg.764,291.11
1185660.4.peg.765,17.74
1185660.4.peg.766,19.85
1185660.4.peg.767,44.66
1185660.4.peg.768,76.98
1185660.4.peg.769,102.34
1185660.4.peg.770,317.61
1185660.4.peg.771,388.25
1185660.4.peg.772,463.19
1185660.4.peg.773,175.47
1185660.4.peg.774,100.52
1185660.4.peg.775,362.99
1185660.4.peg.776,48.84
1185660.4.peg.777,67.13
1185660.4.peg.778,116.52
1185660.4.peg.779,77.14
1185660.4.peg.780,134.71
1185660.4.peg.781,75.36
1185660.4.peg.782,44.73
1185660.4.peg.783,14.6
1185660.4.peg.784,180.41
1185660.4.peg.785,233.26
1185660.4.peg.786,95.55
1185660.4.peg.787,60.23
1185660.4.peg.788,51.56
1185660.4.peg.789,57.38
1185660.4.peg.790,45.99
1185660.4.peg.791,30.55
1185660.4.peg.792,87.21
1185660.4.peg.793,38.49
1185660.4.peg.794,192.68
1185660.4.peg.795,260.14
1185660.4.peg.796,101.87
1185660.4.peg.797,42.04
1185660.4.peg.798,407.28
1185660.4.peg.799,129.64
1185660.4.peg.800,184.97
1185660.4.peg.801,126.52
1185660.4.peg.802,99.53
1185660.4.peg.803,145.81
1185660.4.peg.804,197.01
1185660.4.peg.805,11.67
1185660.4.peg.806,41.71
1185660.4.peg.807,43.08
1185660.4.peg.808,37.98
1185660.4.peg.809,144.23
1185660.4.peg.810,86.43
1185660.4.peg.811,64.3
1185660.4.peg.812,1.51
1185660.4.peg.813,995.18
1185660.4.peg.814,1207.55
1185660.4.peg.815,1865.17
1185660.4.peg.816,852.02
1185660.4.peg.817,456.64
1185660.4.peg.818,332.67
1185660.4.peg.819,322.4
1185660.4.peg.820,298.53
1185660.4.peg.821,351.37
1185660.4.peg.822,350.34
1185660.4.peg.823,196.79
1185660.4.peg.824,409.05
1185660.4.peg.825,719.84
1185660.4.peg.826,659.24
1185660.4.peg.827,111.34
1185660.4.peg.828,88.93
1185660.4.peg.829,353.75
1185660.4.peg.830,212.27
1185660.4.peg.831,113.42
1185660.4.peg.832,76.77
1185660.4.peg.833,154.58
1185660.4.peg.834,73.86
1185660.4.peg.835,16.58
1185660.4.peg.836,192.46
1185660.4.peg.837,10.29
1185660.4.peg.838,3.11
1185660.4.peg.839,6.03
1185660.4.peg.840,4.84
1185660.4.peg.841,1.52
1185660.4.peg.842,135.48
1185660.4.peg.843,15.07
1185660.4.peg.844,10.71
1185660.4.peg.845,11.66
1185660.4.peg.846,57.36
1185660.4.peg.847,321.09
1185660.4.peg.848,29.39
1185660.4.peg.849,37.65
1185660.4.peg.850,89.77
1185660.4.peg.851,62.7
1185660.4.peg.852,17.25
1185660.4.peg.853,136.58
1185660.4.peg.854,217.96
1185660.4.peg.855,160.36
1185660.4.peg.856,20.21
1185660.4.peg.857,13.66
1185660.4.peg.858,24.54
1185660.4.peg.859,518.39
1185660.4.peg.860,167.4
1185660.4.peg.861,73.99
1185660.4.peg.862,253.54
1185660.4.peg.863,16.25
1185660.4.peg.864,19.6
1185660.4.peg.865,689.96
1185660.4.peg.866,195.3
1185660.4.peg.867,182.02
1185660.4.peg.868,48.27
1185660.4.peg.869,3.2
1185660.4.peg.870,2.82
1185660.4.peg.871,7.74
1185660.4.peg.872,13.01
1185660.4.peg.873,28.37
1185660.4.peg.874,16.85
1185660.4.peg.875,11.99
1185660.4.peg.876,8.64
1185660.4.peg.877,100.64
1185660.4.peg.878,74.58
1185660.4.peg.879,282.43
1185660.4.peg.880,1123.65
1185660.4.peg.881,159.56
1185660.4.peg.882,460.08
1185660.4.peg.883,176.48
1185660.4.peg.884,173.23
1185660.4.peg.885,242.55
1185660.4.peg.886,650.71
1185660.4.peg.887,986.65
1185660.4.peg.888,586.57
1185660.4.peg.889,154.9
1185660.4.peg.890,197.28
1185660.4.peg.891,68.28
1185660.4.peg.892,181.46
1185660.4.peg.893,565.73
1185660.4.peg.894,204.11
1185660.4.peg.895,209.7
1185660.4.peg.896,675.59
1185660.4.peg.897,417.1
1185660.4.peg.898,85.1
1185660.4.peg.899,122.28
1185660.4.peg.900,155.07
1185660.4.peg.901,671.5
1185660.4.peg.902,225.08
1185660.4.peg.903,12.74
1185660.4.peg.904,8.8
1185660.4.peg.905,5.58
1185660.4.peg.906,67.35
1185660.4.peg.907,18.87
1185660.4.peg.908,8.64
1185660.4.peg.909,16.57
1185660.4.peg.910,12.85
1185660.4.peg.911,32.17
1185660.4.peg.912,78.65
1185660.4.peg.913,58.55
1185660.4.peg.914,37.1
1185660.4.peg.915,128.61
1185660.4.peg.916,37.62
1185660.4.peg.917,148.51
1185660.4.peg.918,16.41
1185660.4.peg.919,63.75
1185660.4.peg.920,57.22
1185660.4.peg.921,7.96
1185660.4.peg.922,106.43
1185660.4.peg.923,55.5
1185660.4.peg.924,164.23
1185660.4.peg.925,82.91
1185660.4.peg.926,24.02
1185660.4.peg.927,55.97
1185660.4.peg.928,33.86
1185660.4.peg.929,13.69
1185660.4.peg.930,204.57
1185660.4.peg.931,93.46
1185660.4.peg.932,104.04
